"Receipt_ID","Purchase_date","Store_Name","City","State","Region","Customer_Segment","Category","sub_category","Quantity","Unit_Price","Sales","Discount","Profit","Payment_Method"
"TXN-00000142","2024-06-18","Metro Store","Buffalo","New York","East","Home Office","Electronics","Phones",4,427.45,1709.8,0.0,380.25,"Bank Transfer"
"TXN-00001335","2024-09-15","ShopEase","San Francisco","California","West","Corporate","Groceries","Snacks",6,603.95,2898.96,0.2,716.47,"Bank Transfer"
"TXN-00001415","2024-09-20","ValueHub","Atlanta","Georgia","South","Corporate","Clothing","Kids",6,199.18,956.06,0.2,207.59,"Bank Transfer"
"TXN-00004749","2025-05-21","Metro Store","Worcester","Massachusetts","East","Home Office","Electronics","Appliances",5,882.71,3751.52,0.15,1025.48,"Cash"
"TXN-00001933","2024-10-26","Urban Mart","Boston","Massachusetts","East","Corporate","Electronics","Accessories",5,465.82,2212.64,0.05,232.09,"Credit Card"
"TXN-00000599","2024-07-21","ShopEase","Miami","Florida","South","Consumer","Clothing","Kids",5,378.96,1894.8,0.0,355.68,"Bank Transfer"
"TXN-00002294","2024-11-23","QuickBuy","Los Angeles","California","West","Corporate","Home & Kitchen","Utensils",5,2.54,12.06,0.05,2.03,"Credit Card"
"TXN-00004105","2025-04-06","ValueHub","Atlanta","Georgia","South","Corporate","Electronics","Phones",5,493.55,2467.75,0.0,614.54,"Cash"
"TXN-00003726","2025-03-06","Urban Mart","Dallas","Texas","Central","Consumer","Clothing","Women",6,516.13,2632.26,0.15,309.0,"Bank Transfer"
"TXN-00003410","2025-02-10","Urban Mart","Dallas","Texas","Central","Consumer","Electronics","Appliances",7,811.81,4830.27,0.15,1187.92,"Online Payment"
"TXN-00002923","2025-01-06","Urban Mart","Detroit","Michigan","Central","Corporate","Clothing","Men",4,957.87,3448.33,0.1,972.65,"Credit Card"
"TXN-00003774","2025-03-11","Urban Mart","Philadelphia","Pennsylvania","East","Consumer","Groceries","Dairy",5,474.06,2251.78,0.05,484.04,"Online Payment"
"TXN-00003035","2025-01-14","Metro Store","Seattle","Washington","West","Consumer","Clothing","Kids",6,996.24,5678.57,0.05,1613.01,"Cash"
"TXN-00004774","2025-05-23","Metro Store","Spokane","Washington","West","Home Office","Clothing","Men",11,738.52,7311.35,0.1,1947.03,"Credit Card"
"TXN-00004536","2025-05-07","ShopEase","Atlanta","Georgia","South","Consumer","Home & Kitchen","Decor",4,704.04,2534.54,0.1,622.62,"Bank Transfer"
"TXN-00004244","2025-04-16","Urban Mart","Detroit","Michigan","Central","Consumer","Electronics","Appliances",2,742.84,1411.4,0.05,406.0,"Credit Card"
"TXN-00004048","2025-04-02","Metro Store","Las Vegas","Nevada","West","Consumer","Home & Kitchen","Furniture",7,951.84,5663.45,0.15,1189.45,"Credit Card"
"TXN-00002075","2024-11-07","ValueHub","San Francisco","California","West","Consumer","Home & Kitchen","Decor",4,361.0,1299.6,0.1,249.53,"Credit Card"
"TXN-00003355","2025-02-06","QuickBuy","Pittsburgh","Pennsylvania","East","Consumer","Groceries","Fruits",9,445.97,3612.36,0.1,897.66,"Credit Card"
"TXN-00002322","2024-11-25","ShopEase","Worcester","Massachusetts","East","Corporate","Groceries","Vegetables",6,11.1,63.27,0.05,10.4,"Bank Transfer"
"TXN-00003262","2025-01-31","QuickBuy","San Francisco","California","West","Corporate","Clothing","Men",2,311.8,623.6,0.0,177.49,"Online Payment"
"TXN-00001174","2024-09-01","Metro Store","Boston","Massachusetts","East","Consumer","Groceries","Dairy",4,635.61,2542.44,0.0,450.12,"Online Payment"
"TXN-00003673","2025-03-02","QuickBuy","Raleigh","North Carolina","South","Consumer","Clothing","Women",5,670.41,3352.05,0.0,695.4,"Cash"
"TXN-00002493","2024-12-07","QuickBuy","Pittsburgh","Pennsylvania","East","Home Office","Home & Kitchen","Utensils",6,864.64,4928.45,0.05,612.64,"Cash"
"TXN-00003630","2025-02-27","QuickBuy","Los Angeles","California","West","Consumer","Groceries","Fruits",10,548.31,4660.63,0.15,693.31,"Credit Card"
"TXN-00000404","2024-07-07","QuickBuy","Los Angeles","California","West","Home Office","Clothing","Kids",10,576.19,5761.9,0.0,1058.96,"Cash"
"TXN-00000444","2024-07-10","Metro Store","Dallas","Texas","Central","Consumer","Groceries","Snacks",7,315.68,1988.78,0.1,557.85,"Cash"
"TXN-00001258","2024-09-09","ShopEase","Detroit","Michigan","Central","Corporate","Clothing","Women",1,759.71,759.71,0.0,188.27,"Credit Card"
"TXN-00003552","2025-02-21","ValueHub","Los Angeles","California","West","Corporate","Groceries","Fruits",6,495.84,2380.03,0.2,426.45,"Credit Card"
"TXN-00001078","2024-08-25","ValueHub","Reno","Nevada","West","Corporate","Clothing","Women",7,430.83,2563.44,0.15,571.41,"Cash"
"TXN-00003006","2025-01-12","ShopEase","Detroit","Michigan","Central","Home Office","Electronics","Phones",4,242.56,970.24,0.0,242.02,"Bank Transfer"
"TXN-00002667","2024-12-20","ShopEase","San Francisco","California","West","Corporate","Home & Kitchen","Decor",4,797.18,2710.41,0.15,549.32,"Credit Card"
"TXN-00000738","2024-08-02","ValueHub","Orlando","Florida","South","Corporate","Groceries","Fruits",8,498.89,3192.9,0.2,709.07,"Bank Transfer"
"TXN-00003591","2025-02-24","ShopEase","Charlotte","North Carolina","South","Corporate","Electronics","Phones",5,556.77,2644.66,0.05,429.58,"Credit Card"
"TXN-00004173","2025-04-11","ValueHub","Chicago","Illinois","Central","Corporate","Groceries","Vegetables",2,723.35,1374.36,0.05,354.94,"Credit Card"
"TXN-00000882","2024-08-11","ValueHub","Miami","Florida","South","Home Office","Home & Kitchen","Utensils",8,693.73,4439.87,0.2,821.02,"Credit Card"
"TXN-00002223","2024-11-18","Metro Store","Spokane","Washington","West","Home Office","Groceries","Fruits",1,340.39,306.35,0.1,89.46,"Credit Card"
"TXN-00004261","2025-04-17","ValueHub","Worcester","Massachusetts","East","Corporate","Home & Kitchen","Decor",7,330.74,1967.9,0.15,510.03,"Online Payment"
"TXN-00004629","2025-05-13","ValueHub","Philadelphia","Pennsylvania","East","Home Office","Groceries","Fruits",5,156.0,741.0,0.05,189.22,"Cash"
"TXN-00004918","2025-06-02","ShopEase","Grand Rapids","Michigan","Central","Home Office","Electronics","Phones",5,382.65,1530.6,0.2,276.16,"Online Payment"
"TXN-00000479","2024-07-13","ValueHub","Philadelphia","Pennsylvania","East","Corporate","Home & Kitchen","Utensils",4,422.26,1351.23,0.2,186.55,"Online Payment"
"TXN-00004385","2025-04-27","ValueHub","New York City","New York","East","Consumer","Electronics","Accessories",8,134.32,913.38,0.15,148.14,"Cash"
"TXN-00001663","2024-10-07","Urban Mart","Boston","Massachusetts","East","Corporate","Electronics","Appliances",4,447.15,1520.31,0.15,281.16,"Credit Card"
"TXN-00004630","2025-05-13","Urban Mart","Dallas","Texas","Central","Consumer","Groceries","Dairy",5,11.1,52.72,0.05,7.43,"Cash"
"TXN-00004941","2025-06-04","Metro Store","Miami","Florida","South","Home Office","Clothing","Kids",8,491.0,3338.8,0.15,839.62,"Bank Transfer"
"TXN-00001393","2024-09-19","Metro Store","Chicago","Illinois","Central","Consumer","Groceries","Vegetables",5,431.71,1942.69,0.1,230.3,"Credit Card"
"TXN-00000943","2024-08-15","ShopEase","Dallas","Texas","Central","Corporate","Groceries","Fruits",3,441.61,1126.11,0.15,176.86,"Cash"
"TXN-00004040","2025-04-01","Urban Mart","Houston","Texas","Central","Consumer","Clothing","Men",7,996.24,6973.68,0.0,1714.36,"Bank Transfer"
"TXN-00001367","2024-09-17","QuickBuy","Pittsburgh","Pennsylvania","East","Consumer","Electronics","Accessories",3,640.13,1536.31,0.2,256.62,"Online Payment"
"TXN-00003474","2025-02-16","QuickBuy","Detroit","Michigan","Central","Home Office","Clothing","Women",7,548.15,3645.2,0.05,553.98,"Bank Transfer"
"TXN-00000729","2024-08-01","QuickBuy","Pittsburgh","Pennsylvania","East","Corporate","Groceries","Snacks",6,754.89,4302.87,0.05,782.96,"Online Payment"
"TXN-00003889","2025-03-20","Metro Store","Buffalo","New York","East","Home Office","Home & Kitchen","Decor",7,993.92,6609.57,0.05,1067.34,"Cash"
"TXN-00000702","2024-07-30","Metro Store","Las Vegas","Nevada","West","Home Office","Clothing","Men",5,675.96,3379.8,0.0,583.57,"Bank Transfer"
"TXN-00002065","2024-11-06","Metro Store","Spokane","Washington","West","Corporate","Home & Kitchen","Decor",5,267.94,1272.71,0.05,227.06,"Bank Transfer"
"TXN-00004567","2025-05-09","QuickBuy","Worcester","Massachusetts","East","Corporate","Clothing","Kids",5,812.76,3454.23,0.15,502.58,"Bank Transfer"
"TXN-00003800","2025-03-13","ValueHub","Buffalo","New York","East","Home Office","Clothing","Women",1,462.99,462.99,0.0,120.91,"Online Payment"
"TXN-00003907","2025-03-21","Urban Mart","Raleigh","North Carolina","South","Corporate","Clothing","Kids",8,462.99,2963.14,0.2,395.38,"Online Payment"
"TXN-00002719","2024-12-23","ShopEase","Las Vegas","Nevada","West","Corporate","Electronics","Appliances",3,711.84,1708.42,0.2,246.59,"Online Payment"
"TXN-00002855","2025-01-02","ShopEase","Raleigh","North Carolina","South","Corporate","Groceries","Snacks",5,378.95,1610.54,0.15,322.29,"Cash"
"TXN-00004537","2025-05-07","Metro Store","Boston","Massachusetts","East","Corporate","Clothing","Women",4,708.41,2266.91,0.2,431.86,"Cash"
"TXN-00003737","2025-03-07","ValueHub","Houston","Texas","Central","Corporate","Electronics","Phones",6,409.03,2086.05,0.15,210.12,"Bank Transfer"
"TXN-00002767","2024-12-26","ShopEase","Dallas","Texas","Central","Corporate","Electronics","Appliances",7,194.54,1225.6,0.1,170.31,"Bank Transfer"
"TXN-00001185","2024-09-02","ShopEase","Philadelphia","Pennsylvania","East","Home Office","Home & Kitchen","Furniture",4,199.88,679.59,0.15,110.29,"Bank Transfer"
"TXN-00000730","2024-08-01","Metro Store","Grand Rapids","Michigan","Central","Home Office","Electronics","Phones",3,696.45,1880.42,0.1,277.92,"Credit Card"
"TXN-00003743","2025-03-08","Metro Store","Seattle","Washington","West","Home Office","Clothing","Women",4,630.89,2271.2,0.1,528.59,"Cash"
"TXN-00001126","2024-08-28","ShopEase","Detroit","Michigan","Central","Home Office","Home & Kitchen","Furniture",7,386.32,2298.6,0.15,367.32,"Cash"
"TXN-00002515","2024-12-09","ShopEase","New York City","New York","East","Consumer","Clothing","Women",5,112.23,448.92,0.2,48.69,"Credit Card"
"TXN-00003049","2025-01-15","ShopEase","Orlando","Florida","South","Consumer","Clothing","Men",1,703.85,633.46,0.1,112.65,"Bank Transfer"
"TXN-00000285","2024-06-28","Metro Store","Los Angeles","California","West","Consumer","Home & Kitchen","Utensils",4,835.5,3007.8,0.1,656.89,"Bank Transfer"
"TXN-00004479","2025-05-04","Urban Mart","Los Angeles","California","West","Corporate","Clothing","Men",5,419.87,1889.42,0.1,449.1,"Cash"
"TXN-00001993","2024-10-30","ShopEase","San Francisco","California","West","Home Office","Groceries","Vegetables",4,581.72,1861.5,0.2,434.33,"Online Payment"
"TXN-00000405","2024-07-07","QuickBuy","Chicago","Illinois","Central","Home Office","Electronics","Appliances",5,509.62,2293.29,0.1,279.53,"Cash"
"TXN-00004885","2025-05-31","Metro Store","Raleigh","North Carolina","South","Corporate","Home & Kitchen","Utensils",3,718.99,2049.12,0.05,231.31,"Cash"
"TXN-00004598","2025-05-11","ValueHub","Savannah","Georgia","South","Corporate","Home & Kitchen","Utensils",3,278.66,752.38,0.1,94.53,"Credit Card"
"TXN-00002962","2025-01-09","Metro Store","Grand Rapids","Michigan","Central","Home Office","Clothing","Kids",1,555.26,555.26,0.0,140.39,"Credit Card"
"TXN-00004426","2025-04-30","ValueHub","Los Angeles","California","West","Home Office","Clothing","Women",7,438.67,2610.09,0.15,673.16,"Online Payment"
"TXN-00004049","2025-04-02","ShopEase","Seattle","Washington","West","Home Office","Electronics","Appliances",6,622.82,3550.07,0.05,452.83,"Cash"
"TXN-00000420","2024-07-08","ValueHub","Springfield","Illinois","Central","Corporate","Groceries","Fruits",4,257.0,1028.0,0.0,238.55,"Credit Card"
"TXN-00003050","2025-01-15","Metro Store","Pittsburgh","Pennsylvania","East","Home Office","Groceries","Fruits",6,502.07,2560.56,0.15,555.9,"Credit Card"
"TXN-00003188","2025-01-25","Metro Store","Grand Rapids","Michigan","Central","Corporate","Home & Kitchen","Decor",4,150.54,511.84,0.15,106.83,"Online Payment"
"TXN-00002374","2024-11-29","QuickBuy","Reno","Nevada","West","Consumer","Home & Kitchen","Utensils",6,582.64,2971.46,0.15,529.07,"Online Payment"
"TXN-00000883","2024-08-11","Metro Store","Miami","Florida","South","Home Office","Groceries","Snacks",7,588.17,3499.61,0.15,647.47,"Bank Transfer"
"TXN-00002494","2024-12-07","Metro Store","Miami","Florida","South","Corporate","Home & Kitchen","Furniture",6,571.02,2912.2,0.15,534.41,"Bank Transfer"
"TXN-00002813","2024-12-30","ShopEase","Pittsburgh","Pennsylvania","East","Corporate","Home & Kitchen","Utensils",7,318.15,1781.64,0.2,376.15,"Credit Card"
"TXN-00004106","2025-04-06","Metro Store","Las Vegas","Nevada","West","Consumer","Clothing","Kids",2,675.03,1080.05,0.2,193.03,"Credit Card"
"TXN-00004134","2025-04-08","QuickBuy","Savannah","Georgia","South","Consumer","Home & Kitchen","Furniture",8,840.85,5717.78,0.15,593.46,"Bank Transfer"
"TXN-00000986","2024-08-18","ValueHub","Worcester","Massachusetts","East","Home Office","Groceries","Vegetables",4,754.97,2868.89,0.05,745.09,"Credit Card"
"TXN-00000765","2024-08-04","Metro Store","Spokane","Washington","West","Corporate","Groceries","Fruits",2,559.62,1119.24,0.0,185.49,"Cash"
"TXN-00004245","2025-04-16","Urban Mart","Chicago","Illinois","Central","Corporate","Groceries","Dairy",7,347.07,2308.02,0.05,532.13,"Credit Card"
"TXN-00000143","2024-06-18","Urban Mart","Grand Rapids","Michigan","Central","Home Office","Groceries","Vegetables",8,224.67,1797.36,0.0,182.88,"Bank Transfer"
"TXN-00002099","2024-11-08","Urban Mart","Savannah","Georgia","South","Corporate","Electronics","Phones",4,704.81,2819.24,0.0,569.93,"Online Payment"
"TXN-00003674","2025-03-02","Urban Mart","Worcester","Massachusetts","East","Home Office","Electronics","Accessories",2,602.33,1084.19,0.1,243.26,"Bank Transfer"
"TXN-00002814","2024-12-30","ValueHub","New York City","New York","East","Home Office","Electronics","Phones",3,831.08,2119.25,0.15,354.47,"Credit Card"
"TXN-00001958","2024-10-28","Urban Mart","Savannah","Georgia","South","Home Office","Clothing","Women",3,526.21,1341.84,0.15,360.04,"Cash"
"TXN-00002361","2024-11-28","Metro Store","Raleigh","North Carolina","South","Corporate","Groceries","Vegetables",5,814.11,3256.44,0.2,847.63,"Bank Transfer"
"TXN-00001160","2024-08-31","Metro Store","Reno","Nevada","West","Corporate","Groceries","Fruits",7,521.16,3283.31,0.1,976.44,"Online Payment"
"TXN-00002886","2025-01-04","Urban Mart","Houston","Texas","Central","Corporate","Clothing","Kids",4,697.06,2370.0,0.15,448.93,"Bank Transfer"
"TXN-00002121","2024-11-10","Urban Mart","Philadelphia","Pennsylvania","East","Corporate","Home & Kitchen","Decor",6,757.77,4091.96,0.1,862.84,"Bank Transfer"
"TXN-00004371","2025-04-26","ValueHub","San Francisco","California","West","Consumer","Electronics","Accessories",6,325.76,1759.1,0.1,209.67,"Bank Transfer"
"TXN-00002323","2024-11-25","Urban Mart","Worcester","Massachusetts","East","Corporate","Groceries","Dairy",4,765.08,3060.32,0.0,449.68,"Cash"
"TXN-00000689","2024-07-29","Metro Store","Springfield","Illinois","Central","Corporate","Home & Kitchen","Utensils",2,477.75,812.18,0.15,160.53,"Online Payment"
"TXN-00002749","2024-12-25","Metro Store","Charlotte","North Carolina","South","Corporate","Clothing","Women",6,343.06,2058.36,0.0,259.78,"Online Payment"
"TXN-00004410","2025-04-29","QuickBuy","Savannah","Georgia","South","Corporate","Electronics","Phones",3,398.78,1016.89,0.15,283.41,"Credit Card"
"TXN-00002587","2024-12-14","ValueHub","Orlando","Florida","South","Home Office","Home & Kitchen","Utensils",6,378.27,2269.62,0.0,480.87,"Cash"
"TXN-00001783","2024-10-15","QuickBuy","Orlando","Florida","South","Corporate","Clothing","Kids",5,206.94,879.5,0.15,115.0,"Bank Transfer"
"TXN-00002464","2024-12-05","ValueHub","Boston","Massachusetts","East","Consumer","Groceries","Snacks",6,640.04,3648.23,0.05,651.65,"Bank Transfer"
"TXN-00002750","2024-12-25","ValueHub","Springfield","Illinois","Central","Home Office","Groceries","Fruits",5,621.94,3109.7,0.0,592.36,"Cash"
"TXN-00004737","2025-05-20","ValueHub","Worcester","Massachusetts","East","Home Office","Home & Kitchen","Furniture",7,565.78,3762.44,0.05,383.46,"Credit Card"
"TXN-00000125","2024-06-17","Urban Mart","Worcester","Massachusetts","East","Home Office","Groceries","Snacks",8,76.66,490.62,0.2,50.72,"Bank Transfer"
"TXN-00001588","2024-10-03","ValueHub","Las Vegas","Nevada","West","Consumer","Electronics","Phones",2,889.57,1512.27,0.15,296.37,"Online Payment"
"TXN-00003099","2025-01-19","Urban Mart","Charlotte","North Carolina","South","Consumer","Home & Kitchen","Furniture",7,518.82,2905.39,0.2,516.02,"Bank Transfer"
"TXN-00004837","2025-05-28","ShopEase","New York City","New York","East","Consumer","Electronics","Accessories",5,401.51,1907.17,0.05,570.98,"Credit Card"
"TXN-00002588","2024-12-14","ValueHub","Detroit","Michigan","Central","Home Office","Groceries","Snacks",5,472.57,2244.71,0.05,639.73,"Credit Card"
"TXN-00000575","2024-07-19","ValueHub","Springfield","Illinois","Central","Home Office","Clothing","Men",1,192.41,163.55,0.15,21.3,"Online Payment"
"TXN-00004190","2025-04-12","Urban Mart","Grand Rapids","Michigan","Central","Corporate","Electronics","Appliances",6,339.53,1935.32,0.05,554.18,"Bank Transfer"
"TXN-00004930","2025-06-03","ValueHub","Charlotte","North Carolina","South","Home Office","Clothing","Kids",1,528.65,449.35,0.15,99.31,"Cash"
"TXN-00004020","2025-03-30","QuickBuy","Raleigh","North Carolina","South","Home Office","Clothing","Men",8,549.19,3954.17,0.1,893.85,"Bank Transfer"
"TXN-00004538","2025-05-07","ValueHub","Houston","Texas","Central","Consumer","Home & Kitchen","Furniture",4,577.78,2195.56,0.05,639.91,"Cash"
"TXN-00001513","2024-09-27","Metro Store","New York City","New York","East","Corporate","Home & Kitchen","Utensils",4,258.37,878.46,0.15,183.25,"Credit Card"
"TXN-00000928","2024-08-14","QuickBuy","San Francisco","California","West","Corporate","Home & Kitchen","Utensils",2,827.97,1490.35,0.1,255.15,"Bank Transfer"
"TXN-00001522","2024-09-28","Urban Mart","Houston","Texas","Central","Corporate","Home & Kitchen","Utensils",5,676.28,3043.26,0.1,696.54,"Cash"
"TXN-00001299","2024-09-12","Metro Store","Dallas","Texas","Central","Corporate","Electronics","Phones",6,777.92,3967.39,0.15,627.32,"Online Payment"
